id,bin,triplet_type,median_rt
msc1rxqn,2,L,357.2500001192093
msc1rxqn,3,H,344.64999997615814
msc1rxqn,3,L,356.25
msc1rxqn,4,H,331.2000000476837
msc1rxqn,4,L,333.7999999523163
msc1rxqn,5,H,331.89999985694885
msc1rxqn,5,L,343.40000009536743
msc1rxqn,6,H,336.60000002384186
msc1rxqn,6,L,331.90000009536743
mtlahwgq,1,H,358.09999990463257
mtlahwgq,1,L,372.2999999523163
mtlahwgq,2,H,362.9500000476837
mtlahwgq,2,L,356.80000019073486
mtlahwgq,3,H,342.40000009536743
mtlahwgq,3,L,350.2000000476837
mtlahwgq,4,H,313.5
mtlahwgq,4,L,323.90000009536743
mtlahwgq,5,H,319.25
mtlahwgq,5,L,316.2000000476837
mtlahwgq,6,H,319.2000000476837
mtlahwgq,6,L,326.7999999523163
n29bvgfq,1,H,417.39999997615814
n29bvgfq,1,L,429.80000001192093
n29bvgfq,2,H,412.6999999284744
n29bvgfq,2,L,422.74999994039536
n29bvgfq,3,H,386.09999990463257
n29bvgfq,3,L,415
n29bvgfq,4,H,367.7000000476837
n29bvgfq,4,L,368.2000000476837
n29bvgfq,5,H,386.05000001192093
n29bvgfq,5,L,362.39999997615814
n29bvgfq,6,H,364.7000000476837
n29bvgfq,6,L,364.69999998807907
n5zkdivb,1,H,318.8000000002794
n5zkdivb,1,L,316.0999999998603
n5zkdivb,2,H,339.05000000004657
n5zkdivb,2,L,344.1999999997206
n5zkdivb,3,H,329.10000000009313
n5zkdivb,3,L,329.89999999990687
n5zkdivb,4,H,287.10000000009313
n5zkdivb,4,L,298.40000000037253
n5zkdivb,5,H,312.44999999925494
n5zkdivb,5,L,309.50000000046566
n5zkdivb,6,H,308.20000000018626
n5zkdivb,6,L,322.20000000018626
n98bw1w1,1,H,441.09999999403954
n98bw1w1,1,L,449.1000000014901
n98bw1w1,2,H,416
n98bw1w1,2,L,429.5
n98bw1w1,3,H,418.79999999701977
n98bw1w1,3,L,419.20000000298023
n98bw1w1,4,H,379.8999999985099
n98bw1w1,4,L,382.8999999985099
n98bw1w1,5,H,399.5
n98bw1w1,5,L,393.20000000298023
n98bw1w1,6,H,391.0000000074506
n98bw1w1,6,L,400.5
ndrjpwzk,1,H,416.39999997615814
ndrjpwzk,1,L,426.6500000357628
ndrjpwzk,2,H,366
ndrjpwzk,2,L,388.89999997615814
ndrjpwzk,3,H,377.3000000715256
ndrjpwzk,3,L,390.55000001192093
ndrjpwzk,4,H,339.85000002384186
ndrjpwzk,4,L,362.10000002384186
ndrjpwzk,5,H,372.6499999165535
ndrjpwzk,5,L,393.2999999523163
ndrjpwzk,6,H,390.4500000476837
ndrjpwzk,6,L,393.3000000715256
nj1xo326,1,H,423.1000000834465
nj1xo326,1,L,435.1999999284744
nj1xo326,2,H,424.89999997615814
nj1xo326,2,L,444.60000002384186
nj1xo326,3,H,414.89999997615814
nj1xo326,3,L,413.8499999642372
nj1xo326,4,H,374.90000009536743
nj1xo326,4,L,395.7000000476837
nj1xo326,5,H,415.40000009536743
nj1xo326,5,L,393.2999999523163
nj1xo326,6,H,414.1999999284744
nj1xo326,6,L,401.75
noei6ysf,1,H,356.39999985694885
noei6ysf,1,L,368.9500000476837
noei6ysf,2,H,351.5000001192093
noei6ysf,2,L,362.90000009536743
noei6ysf,3,H,331.7999999523163
noei6ysf,3,L,328.7999999523163
noei6ysf,4,H,321.40000009536743
noei6ysf,4,L,337.09999990463257
noei6ysf,5,H,349.0499999523163
noei6ysf,5,L,344.69999980926514
noei6ysf,6,H,336.2999999523163
noei6ysf,6,L,346.59999990463257
nw012b80,1,H,418
nw012b80,1,L,434.5
nw012b80,2,H,415
nw012b80,2,L,448.5
nw012b80,3,H,409.5
nw012b80,3,L,456.5
nw012b80,4,H,386.5
nw012b80,4,L,410
nw012b80,5,H,417
nw012b80,5,L,407.5
nw012b80,6,H,389
nw012b80,6,L,431
o0rf6ttx,1,H,374
o0rf6ttx,1,L,386.2999999523163
o0rf6ttx,2,H,471
o0rf6ttx,2,L,463.4500000476837
o0rf6ttx,3,H,432.10000002384186
o0rf6ttx,3,L,437.5
o0rf6ttx,4,H,383.4499999284744
o0rf6ttx,4,L,391.39999985694885
o0rf6ttx,5,H,410.2999999523163
o0rf6ttx,5,L,392.9499999284744
o0rf6ttx,6,H,397.7000000476837
o0rf6ttx,6,L,421.85000002384186
o0s5d3oa,1,H,417.40000009536743
o0s5d3oa,1,L,431.7000000476837
o0s5d3oa,2,H,388
o0s5d3oa,2,L,407.7999999523163
o0s5d3oa,3,H,388.09999990463257
o0s5d3oa,3,L,424
o0s5d3oa,4,H,364.10000014305115
o0s5d3oa,4,L,372.19999980926514
o0s5d3oa,5,H,394.8000000715256
o0s5d3oa,5,L,374.7000000476837
o0s5d3oa,6,H,376.9999998807907
o0s5d3oa,6,L,391.4999998807907
o164htod,1,H,353
o164htod,1,L,355
o164htod,2,H,356.5
o164htod,2,L,355
o164htod,3,H,349
o164htod,3,L,351
o164htod,4,H,346
o164htod,4,L,349.5
o164htod,5,H,339
o164htod,5,L,337
o164htod,6,H,342.5
o164htod,6,L,344
o7t1h1uu,1,H,423.1999999284744
o7t1h1uu,1,L,435.39999997615814
o7t1h1uu,2,H,365.2999999523163
o7t1h1uu,2,L,387.7999999523163
o7t1h1uu,3,H,343
o7t1h1uu,3,L,348.09999990463257
o7t1h1uu,4,H,340.0999999642372
o7t1h1uu,4,L,358.64999997615814
o7t1h1uu,5,H,382.69999998807907
o7t1h1uu,5,L,377.7999999523163
o7t1h1uu,6,H,349.25
o7t1h1uu,6,L,375.40000009536743
oc4nj0mw,1,H,409.45000000298023
oc4nj0mw,1,L,426.54999999701977
oc4nj0mw,2,H,385.79999999701977
oc4nj0mw,2,L,377.79999999701977
oc4nj0mw,3,H,361.84999999403954
oc4nj0mw,3,L,360.1000000089407
oc4nj0mw,4,H,328.70000000298023
oc4nj0mw,4,L,353.79999999701977
oc4nj0mw,5,H,341.79999999701977
oc4nj0mw,5,L,312.70000000298023
oc4nj0mw,6,H,336.40000000596046
oc4nj0mw,6,L,348.20000000298023
og139wwb,1,H,418.60000014305115
og139wwb,1,L,422.14999997615814
og139wwb,2,H,408.14999997615814
og139wwb,2,L,405.59999990463257
og139wwb,3,H,431.35000002384186
og139wwb,3,L,428.14999997615814
og139wwb,4,H,373.2500001192093
og139wwb,4,L,377.2000000476837
og139wwb,5,H,397.2000000476837
og139wwb,5,L,407.200000166893
og139wwb,6,H,400.75
og139wwb,6,L,395.5
oj7dfs8q,1,H,371.5
oj7dfs8q,1,L,363.35000002384186
oj7dfs8q,2,H,371.2000000476837
oj7dfs8q,2,L,372.5500000715256
oj7dfs8q,3,H,358
oj7dfs8q,3,L,353.35000002384186
oj7dfs8q,4,H,334.7999999523163
oj7dfs8q,4,L,333.7000000476837
oj7dfs8q,5,H,340
oj7dfs8q,5,L,339.30000019073486
oj7dfs8q,6,H,327.89999997615814
oj7dfs8q,6,L,332.0499999523163
ojgtxh4b,1,H,321.5
ojgtxh4b,1,L,340.25
ojgtxh4b,2,H,321.09999999403954
ojgtxh4b,2,L,331.30000001192093
ojgtxh4b,3,H,320.59999999403954
ojgtxh4b,3,L,345.09999999403954
ojgtxh4b,4,H,284.90000000596046
ojgtxh4b,4,L,292.19999998807907
ojgtxh4b,5,H,317.24999998509884
ojgtxh4b,5,L,314.3999999910593
ojgtxh4b,6,H,302.65000000596046
ojgtxh4b,6,L,302.79999999701977
op2f5tbq,1,H,370
op2f5tbq,1,L,367
op2f5tbq,2,H,364
op2f5tbq,2,L,370.5
op2f5tbq,3,H,359.5
op2f5tbq,3,L,396
op2f5tbq,4,H,369.5
op2f5tbq,4,L,370
op2f5tbq,5,H,358
op2f5tbq,5,L,373
op2f5tbq,6,H,363
op2f5tbq,6,L,372.5
opoeebkv,1,H,420.90000000596046
opoeebkv,1,L,410
opoeebkv,2,H,412.199999988079
opoeebkv,2,L,418.09999999403954
opoeebkv,3,H,403.2000000178814
opoeebkv,3,L,420.29999999701977
opoeebkv,4,H,396.45000000298023
opoeebkv,4,L,399.2999999821186
opoeebkv,5,H,404.79999999701977
opoeebkv,5,L,395.59999999403954
opoeebkv,6,H,414.70000000298023
opoeebkv,6,L,423.75
orpo5v41,1,H,385.7000000476837
orpo5v41,1,L,387.60000002384186
orpo5v41,2,H,386.2999999523163
orpo5v41,2,L,373.09999990463257
orpo5v41,3,H,348.89999985694885
orpo5v41,3,L,353.09999990463257
orpo5v41,4,H,329.30000019073486
orpo5v41,4,L,343.1999999284744
orpo5v41,5,H,337.5
orpo5v41,5,L,339.64999997615814
orpo5v41,6,H,338.85000002384186
orpo5v41,6,L,346.25
ou69io2m,1,H,401.39999997615814
ou69io2m,1,L,400.7999999523163
ou69io2m,2,H,411.1999999284744
ou69io2m,2,L,408.6999999284744
ou69io2m,3,H,391.10000002384186
ou69io2m,3,L,404.85000002384186
ou69io2m,4,H,368.2999999523163
ou69io2m,4,L,376.39999997615814
ou69io2m,5,H,406.85000002384186
ou69io2m,5,L,400.60000002384186
ou69io2m,6,H,386.8499999642372
ou69io2m,6,L,421.09999990463257
ov0ykrcj,1,H,401.2000000476837
ov0ykrcj,1,L,379.40000009536743
ov0ykrcj,2,H,366.2999999523163
ov0ykrcj,2,L,375.7999999523163
ov0ykrcj,3,H,388.450000166893
ov0ykrcj,3,L,377.64999997615814
ov0ykrcj,4,H,333.7999999523163
ov0ykrcj,4,L,335.5
ov0ykrcj,5,H,351.10000002384186
ov0ykrcj,5,L,372.7000000476837
ov0ykrcj,6,H,365.2000000476837
ov0ykrcj,6,L,355.14999997615814
ov6zilsh,1,H,360.10000014305115
ov6zilsh,1,L,363.4500000476837
ov6zilsh,2,H,354.09999990463257
ov6zilsh,2,L,370.5
ov6zilsh,3,H,338.2000000476837
ov6zilsh,3,L,363.89999985694885
ov6zilsh,4,H,322.2000000476837
ov6zilsh,4,L,335.60000002384186
ov6zilsh,5,H,337.40000009536743
ov6zilsh,5,L,343.40000009536743
ov6zilsh,6,H,319.2999999523163
ov6zilsh,6,L,334.2999999523163
ow986b5y,1,H,410
ow986b5y,1,L,402
ow986b5y,2,H,380
ow986b5y,2,L,400.5
ow986b5y,3,H,396.5
ow986b5y,3,L,395
ow986b5y,4,H,368
ow986b5y,4,L,383
ow986b5y,5,H,381
ow986b5y,5,L,371
ow986b5y,6,H,376
ow986b5y,6,L,381
oy96qcal,1,H,375.7000000476837
oy96qcal,1,L,399.59999990463257
oy96qcal,2,H,387.7500001192093
oy96qcal,2,L,363.84999990463257
oy96qcal,3,H,371.39999985694885
oy96qcal,3,L,377.7999999523163
oy96qcal,4,H,342
oy96qcal,4,L,345.40000009536743
oy96qcal,5,H,366.90000009536743
oy96qcal,5,L,348.0499999523163
oy96qcal,6,H,367.5
oy96qcal,6,L,363.90000009536743
p7r46bu5,1,H,394.59999990463257
p7r46bu5,1,L,395.7000000476837
p7r46bu5,2,H,399.9000000357628
p7r46bu5,2,L,388.64999997615814
p7r46bu5,3,H,386.3499999642372
p7r46bu5,3,L,427.60000002384186
p7r46bu5,4,H,345.5
p7r46bu5,4,L,346.94999998807907
p7r46bu5,5,H,355
p7r46bu5,5,L,361.94999998807907
p7r46bu5,6,H,375.05000001192093
p7r46bu5,6,L,373.80000001192093
p82edp2y,1,H,363.44999998807907
p82edp2y,1,L,351.4499999284744
p82edp2y,2,H,365.89999997615814
p82edp2y,2,L,346
p82edp2y,3,H,324.10000002384186
p82edp2y,3,L,321.09999990463257
p82edp2y,4,H,325.10000002384186
p82edp2y,4,L,316.7999999523163
p82edp2y,5,H,325.89999997615814
p82edp2y,5,L,323.2000000476837
p82edp2y,6,H,316.1500000357628
p82edp2y,6,L,322.1999999284744
pc2f0ui6,1,H,439.2000000476837
pc2f0ui6,1,L,447.40000009536743
pc2f0ui6,2,H,414
pc2f0ui6,2,L,424.69999980926514
pc2f0ui6,3,H,384.7000000476837
pc2f0ui6,3,L,394.89999997615814
pc2f0ui6,4,H,352.60000002384186
pc2f0ui6,4,L,352.2999999523163
pc2f0ui6,5,H,356.2499998807907
pc2f0ui6,5,L,350.6999999284744
pc2f0ui6,6,H,398.10000002384186
pc2f0ui6,6,L,399.85000002384186
pc4rm08d,1,H,420.39999997615814
pc4rm08d,1,L,427.60000002384186
pc4rm08d,2,H,436.2000000476837
pc4rm08d,2,L,447.69999998807907
pc4rm08d,3,H,461.7000000476837
pc4rm08d,3,L,450.44999998807907
pc4rm08d,4,H,341.39999997615814
pc4rm08d,4,L,337.4000000357628
pc4rm08d,5,H,364.60000002384186
pc4rm08d,5,L,358.60000002384186
pc4rm08d,6,H,360.44999998807907
pc4rm08d,6,L,376.4000000357628
pft5n8y6,1,H,354.30000001192093
pft5n8y6,1,L,349.30000001192093
pft5n8y6,2,H,351.05000001192093
pft5n8y6,2,L,347.10000002384186
pft5n8y6,3,H,331
pft5n8y6,3,L,325.89999997615814
pft5n8y6,4,H,314.8000000715256
pft5n8y6,4,L,323.5
pft5n8y6,5,H,318.5
pft5n8y6,5,L,323.49999994039536
pft5n8y6,6,H,317.10000002384186
pft5n8y6,6,L,313.10000002384186
pl9my9hx,1,H,390.60000014305115
pl9my9hx,1,L,395.15000009536743
pl9my9hx,2,H,387.09999990463257
pl9my9hx,2,L,376.7500001192093
pl9my9hx,3,H,365.1999999284744
pl9my9hx,3,L,376.0499999523163
pl9my9hx,4,H,341.64999997615814
pl9my9hx,4,L,358.7999999523163
pl9my9hx,5,H,369.60000002384186
pl9my9hx,5,L,366.2499998807907
pl9my9hx,6,H,354.09999990463257
pl9my9hx,6,L,352.89999985694885
pozsjx4f,1,H,396.65000000596046
pozsjx4f,1,L,398
pozsjx4f,2,H,377.19999998807907
pozsjx4f,2,L,385.2500000298023
pozsjx4f,3,H,362.9000000357628
pozsjx4f,3,L,371.300000011921
pozsjx4f,4,H,310.44999998807907
pozsjx4f,4,L,310.5499999821186
pozsjx4f,5,H,324.9500000178814
pozsjx4f,5,L,322.5
pozsjx4f,6,H,328.2999999523163
pozsjx4f,6,L,333.30000001192093
pp56h32v,1,H,333.95000000298023
pp56h32v,1,L,336.8500000089407
pp56h32v,2,H,336.2000000178814
pp56h32v,2,L,333.7000000178814
pp56h32v,3,H,329.45000000298023
pp56h32v,3,L,337.69999998807907
pp56h32v,4,H,315.59999999403954
pp56h32v,4,L,317.8999999910593
pp56h32v,5,H,317.84999999403954
pp56h32v,5,L,316.70000000298023
pp56h32v,6,H,324.95000000298023
pp56h32v,6,L,330.95000000298023
przvqjfv,1,H,425.90000000596046
przvqjfv,1,L,413
przvqjfv,2,H,421.59999999403954
przvqjfv,2,L,417.54999999701977
przvqjfv,3,H,418.54999999701977
przvqjfv,3,L,423.7999999821186
przvqjfv,4,H,362.54999999701977
przvqjfv,4,L,368.40000000596046
przvqjfv,5,H,385.2999999821186
przvqjfv,5,L,381.09999999403954
przvqjfv,6,H,368.89999997615814
przvqjfv,6,L,362.90000000596046
pw6hk232,1,H,401.2999999523163
pw6hk232,1,L,385.9999998807907
pw6hk232,2,H,398.40000009536743
pw6hk232,2,L,394
pw6hk232,3,H,386.19999980926514
pw6hk232,3,L,387.4500000476837
pw6hk232,4,H,342.40000009536743
pw6hk232,4,L,347.2000000476837
pw6hk232,5,H,372.7000000476837
pw6hk232,5,L,376
pw6hk232,6,H,374
pw6hk232,6,L,379.10000002384186
q2og7bcw,1,H,366
q2og7bcw,1,L,358.09999990463257
q2og7bcw,2,H,357.09999990463257
q2og7bcw,2,L,345.40000009536743
q2og7bcw,3,H,343.10000014305115
q2og7bcw,3,L,331
q2og7bcw,4,H,330.10000014305115
q2og7bcw,4,L,337.09999990463257
q2og7bcw,5,H,344.7000000476837
q2og7bcw,5,L,347.60000014305115
q2og7bcw,6,H,329.89999997615814
q2og7bcw,6,L,319.7999999523163
qbftx87x,1,H,349
qbftx87x,1,L,331.89999997615814
qbftx87x,2,H,350.80000001192093
qbftx87x,2,L,349.80000001192093
qbftx87x,3,H,371.2499999701977
qbftx87x,3,L,380.4500000178814
qbftx87x,4,H,338.75
qbftx87x,4,L,342.69999998807907
qbftx87x,5,H,346.55000001192093
qbftx87x,5,L,342.34999999403954
qbftx87x,6,H,356.9000000357628
qbftx87x,6,L,372.5
qh2z8vvu,1,H,436.5499999821186
qh2z8vvu,1,L,433.5
qh2z8vvu,2,H,411.5
qh2z8vvu,2,L,408
qh2z8vvu,3,H,384.2999999821186
qh2z8vvu,3,L,395.2000000476837
qh2z8vvu,4,H,359.90000000596046
qh2z8vvu,4,L,386.60000002384186
qh2z8vvu,5,H,370.19999998807907
qh2z8vvu,5,L,385.89999997615814
qh2z8vvu,6,H,386.5499999821186
qh2z8vvu,6,L,391.5
qkicgoft,1,H,348
qkicgoft,1,L,377.7999999523163
qkicgoft,2,H,369.64999997615814
qkicgoft,2,L,396.39999997615814
qkicgoft,3,H,341.34999990463257
qkicgoft,3,L,360.5499999523163
qkicgoft,4,H,317.5
qkicgoft,4,L,320.15000009536743
qkicgoft,5,H,330.35000002384186
qkicgoft,5,L,344.10000002384186
qkicgoft,6,H,330.25
qkicgoft,6,L,333.2000000476837
qqwe9imb,1,H,375.75
qqwe9imb,1,L,378.30000019073486
qqwe9imb,2,H,379.5
qqwe9imb,2,L,371.40000009536743
qqwe9imb,3,H,364.7500001192093
qqwe9imb,3,L,389.85000002384186
qqwe9imb,4,H,327.9499999284744
qqwe9imb,4,L,321.40000009536743
qqwe9imb,5,H,334.7000000476837
qqwe9imb,5,L,338
qqwe9imb,6,H,340.59999990463257
qqwe9imb,6,L,348.85000002384186
qraan3df,1,H,437.64999997615814
qraan3df,1,L,443.40000009536743
qraan3df,2,H,467.6999999284744
qraan3df,2,L,468.7000000476837
qraan3df,3,H,450.90000009536743
qraan3df,3,L,434
qraan3df,4,H,384.59999990463257
qraan3df,4,L,400.19999980926514
qraan3df,5,H,414.14999997615814
qraan3df,5,L,411.25
qraan3df,6,H,371.0499999523163
qraan3df,6,L,370.2999999523163
qt76109e,1,H,493.3999999985099
qt76109e,1,L,485.80000000447035
qt76109e,2,H,428.6000000014901
qt76109e,2,L,417.5
qt76109e,3,H,408.5000000037253
qt76109e,3,L,440.6499999985099
qt76109e,4,H,392.3500000014901
qt76109e,4,L,380.79999999701977
qt76109e,5,H,419.8500000014901
qt76109e,5,L,425.70000000298023
qt76109e,6,H,417.6000000014901
qt76109e,6,L,428.19999999552965
qtl2vxy4,1,H,325.14999997615814
qtl2vxy4,1,L,330
qtl2vxy4,2,H,323.89999985694885
qtl2vxy4,2,L,323
qtl2vxy4,3,H,300.7500001192093
qtl2vxy4,3,L,314.80000019073486
qtl2vxy4,4,H,299.9500000476837
qtl2vxy4,4,L,307.80000019073486
qtl2vxy4,5,H,334.39999997615814
qtl2vxy4,5,L,338.4499999284744
qtl2vxy4,6,H,318.10000002384186
qtl2vxy4,6,L,335.40000009536743
qw0603kl,1,H,434.5
qw0603kl,1,L,454.90000009536743
qw0603kl,2,H,413.59999990463257
qw0603kl,2,L,411.65000009536743
qw0603kl,3,H,397.89999985694885
qw0603kl,3,L,423.9500002861023
qw0603kl,4,H,354.3999996185303
qw0603kl,4,L,366.7499997615814
qw0603kl,5,H,377.5499999523163
qw0603kl,5,L,372.80000019073486
qw0603kl,6,H,372.4500000476837
qw0603kl,6,L,372.25
qyefhmeo,1,H,321.5
qyefhmeo,1,L,330
qyefhmeo,2,H,335
qyefhmeo,2,L,343.5
qyefhmeo,3,H,337
qyefhmeo,3,L,349
qyefhmeo,4,H,294
qyefhmeo,4,L,317
qyefhmeo,5,H,322
qyefhmeo,5,L,329
qyefhmeo,6,H,321
qyefhmeo,6,L,336
r0jqeaev,1,H,352
r0jqeaev,1,L,349
r0jqeaev,2,H,356
r0jqeaev,2,L,347
r0jqeaev,3,H,359
r0jqeaev,3,L,361
r0jqeaev,4,H,320
r0jqeaev,4,L,344
r0jqeaev,5,H,327
r0jqeaev,5,L,348
r0jqeaev,6,H,341
r0jqeaev,6,L,337.5
r1rsvgco,1,H,383.40000000037253
r1rsvgco,1,L,389.55000000074506
r1rsvgco,2,H,369.95000000018626
r1rsvgco,2,L,393.09999999962747
r1rsvgco,3,H,377.1000000005588
r1rsvgco,3,L,380.6000000005588
r1rsvgco,4,H,352.7999999988824
r1rsvgco,4,L,357
r1rsvgco,5,H,352.7999999988824
r1rsvgco,5,L,356.0499999988824
r1rsvgco,6,H,381.3999999985099
r1rsvgco,6,L,384.6000000014901
r84jyjzi,1,H,302.40000009536743
r84jyjzi,1,L,301.2999999523163
r84jyjzi,2,H,295.85000002384186
r84jyjzi,2,L,298.39999997615814
r84jyjzi,3,H,284
r84jyjzi,3,L,286.39999997615814
r84jyjzi,4,H,267.25
r84jyjzi,4,L,274.2000000476837
r84jyjzi,5,H,280.5
r84jyjzi,5,L,289.8000000715256
r84jyjzi,6,H,286.39999997615814
r84jyjzi,6,L,294.40000009536743
r9pl56hp,1,H,349.5499999523163
r9pl56hp,1,L,336.59999990463257
r9pl56hp,2,H,367.7999999523163
r9pl56hp,2,L,370
r9pl56hp,3,H,355.90000009536743
r9pl56hp,3,L,350.5
r9pl56hp,4,H,312.2000000476837
r9pl56hp,4,L,311.90000009536743
r9pl56hp,5,H,321.19999980926514
r9pl56hp,5,L,328.7999999523163
r9pl56hp,6,H,330.5
r9pl56hp,6,L,340.69999980926514
rwtn9oet,1,H,412.5
rwtn9oet,1,L,407.60000002384186
rwtn9oet,2,H,443.5
rwtn9oet,2,L,429.10000002384186
rwtn9oet,3,H,449.5
rwtn9oet,3,L,431.5
rwtn9oet,4,H,411.94999998807907
rwtn9oet,4,L,419.60000002384186
rwtn9oet,5,H,437
rwtn9oet,5,L,424.60000002384186
rwtn9oet,6,H,402
rwtn9oet,6,L,398
s6ye1o1i,1,H,446.5
s6ye1o1i,1,L,429.40000009536743
s6ye1o1i,2,H,448.39999985694885
s6ye1o1i,2,L,449.59999990463257
s6ye1o1i,3,H,417.5500000715256
s6ye1o1i,3,L,407.84999990463257
s6ye1o1i,4,H,388.5
s6ye1o1i,4,L,416.19999980926514
s6ye1o1i,5,H,418.7999999523163
s6ye1o1i,5,L,410.39999985694885
s6ye1o1i,6,H,412.5
s6ye1o1i,6,L,424.39999997615814
sckw9xi2,1,H,446.0499999523163
sckw9xi2,1,L,470.3999996185303
sckw9xi2,2,H,427.4500000476837
sckw9xi2,2,L,443
sckw9xi2,3,H,430.7999997138977
sckw9xi2,3,L,441.5
sckw9xi2,4,H,431.59999990463257
sckw9xi2,4,L,422.40000009536743
sckw9xi2,5,H,412.7000000476837
sckw9xi2,5,L,410.19999980926514
sckw9xi2,6,H,415.5499999523163
sckw9xi2,6,L,438.19999980926514
si7hbkx8,1,H,438.5
si7hbkx8,1,L,428.89999985694885
si7hbkx8,2,H,451.7000000476837
si7hbkx8,2,L,472.59999990463257
si7hbkx8,3,H,477.7999999523163
si7hbkx8,3,L,489.5499999523163
si7hbkx8,4,H,420.2999999523163
si7hbkx8,4,L,442.2000000476837
si7hbkx8,5,H,449.2999999523163
si7hbkx8,5,L,440.9499999284744
si7hbkx8,6,H,427
si7hbkx8,6,L,453.2999999523163
sjmltdl9,1,H,342.1999999284744
sjmltdl9,1,L,335.35000002384186
sjmltdl9,2,H,344.0499999523163
sjmltdl9,2,L,346.19999998807907
sjmltdl9,3,H,347.10000002384186
sjmltdl9,3,L,350.2000000476837
sjmltdl9,4,H,327.75
sjmltdl9,4,L,348.60000002384186
sjmltdl9,5,H,346.5
sjmltdl9,5,L,347.89999997615814
sjmltdl9,6,H,329.6500000357628
sjmltdl9,6,L,358.60000002384186
sjp7cniy,1,H,334
sjp7cniy,1,L,342.5
sjp7cniy,2,H,324
sjp7cniy,2,L,325.5
sjp7cniy,3,H,331
sjp7cniy,3,L,333
sjp7cniy,4,H,332
sjp7cniy,4,L,337
sjp7cniy,5,H,332
sjp7cniy,5,L,328
sjp7cniy,6,H,333
sjp7cniy,6,L,342
sl71orxp,1,H,342.60000000009313
sl71orxp,1,L,336.70000000006985
sl71orxp,2,H,343.60000000009313
sl71orxp,2,L,343
sl71orxp,3,H,343.05000000004657
sl71orxp,3,L,342.5
sl71orxp,4,H,312.09999999962747
sl71orxp,4,L,314.70000000018626
sl71orxp,5,H,342.70000000018626
sl71orxp,5,L,350.6999999997206
sl71orxp,6,H,335.1000000005588
sl71orxp,6,L,339.8000000002794
sm7365pn,1,H,334
sm7365pn,1,L,349
sm7365pn,2,H,330.59999990463257
sm7365pn,2,L,327
sm7365pn,3,H,328.40000009536743
sm7365pn,3,L,336.5
sm7365pn,4,H,298
sm7365pn,4,L,311.90000009536743
sm7365pn,5,H,326.39999985694885
sm7365pn,5,L,314.14999997615814
sm7365pn,6,H,335.39999997615814
sm7365pn,6,L,327.30000019073486
t4wh6a8a,1,H,434.10000002384186
t4wh6a8a,1,L,447.60000002384186
t4wh6a8a,2,H,424.7999999523163
t4wh6a8a,2,L,447.2999999523163
t4wh6a8a,3,H,399.7999999523163
t4wh6a8a,3,L,409.80000001192093
t4wh6a8a,4,H,376.9000000357628
t4wh6a8a,4,L,388.40000009536743
t4wh6a8a,5,H,391.85000002384186
t4wh6a8a,5,L,394.60000002384186
t4wh6a8a,6,H,362.1999999284744
t4wh6a8a,6,L,376.1499999165535
tcvcarp3,1,H,336.59999999403954
tcvcarp3,1,L,327.05000001192093
tcvcarp3,2,H,331.7000000178814
tcvcarp3,2,L,334.79999999701977
tcvcarp3,3,H,323.80000001192093
tcvcarp3,3,L,326.25
tcvcarp3,4,H,296.40000000596046
tcvcarp3,4,L,301.09999999403954
tcvcarp3,5,H,311.20000000298023
tcvcarp3,5,L,305.2000000178814
tcvcarp3,6,H,288.09999999403954
tcvcarp3,6,L,298.5
td18pjfx,1,H,371.60000014305115
td18pjfx,1,L,370.3000000715256
td18pjfx,2,H,367.09999990463257
td18pjfx,2,L,382
td18pjfx,3,H,382.2000000476837
